17181268.784547467
17220721.907613486
17295046.49646792
17103127.609593425
17189788.694454696
17151091.88372903
17195764.497095656
17196561.36650638
17185185.028176736
17199923.83283398
17099654.81668417
17134902.150564596
17198136.840033777
17241707.682597473
17272652.30240657
17175211.039938066
17210016.223466966
17219303.27589631
17307531.187857904
17210593.340608716
