16451463.58385952
16390695.654739428
16383856.047162509
16381237.833200581
16457136.135111505
16454917.187888334
16394519.762615073
16379896.637647193
16429968.892741846
16451018.951706354
16416118.618364729
16447038.24919243
16443970.960722914
16429651.425041402
16471689.457383584
16363789.396424506
16279787.479444163
16403438.409431793
16444240.771978622
16409437.288767517
