22555795.80003925
22605280.795432802
22657689.636308495
22641012.923294056
22620737.451237697
22589343.22426433
22556918.117251243
22608469.996824376
22684295.64562693
22572311.565543514
22675345.274546787
22556701.510974627
22574281.289380085
22606573.75412791
22634825.74570296
22629629.99207404
22520301.917746954
22652399.962260436
22577031.21684959
22611134.110645097
