15285624.192100108
15309215.734926077
15308234.225456059
15327694.226726089
15251157.538695583
15322767.03354709
15275061.114950879
15255366.97252668
15312300.10913336
15287564.697505247
15291911.914847197
15310670.753255604
15214153.346739015
15315049.100301985
15278415.300045684
15253748.354216002
15360172.814179063
15276345.3607944
15286024.224899383
15257534.415355742
